customer_id,age,state,employment_type,segment,monthly_income,credit_score,years_with_bank,existing_loans,onboarding_year
CUST023729,23,West Bengal,Salaried,Retail,182256,749,7,4,2010
CUST023730,49,Maharashtra,Salaried,Mass,97626,799,7,2,2018
CUST023731,31,Punjab,Business Owner,Premium,87256,659,14,3,2019
CUST023732,60,Punjab,Business Owner,Retail,44976,574,7,2,2009
CUST023733,58,Delhi,Salaried,Premium,223646,726,15,2,2009
CUST023734,60,Karnataka,Business Owner,Retail,243492,775,3,1,2006
CUST023735,42,Gujarat,Salaried,SME,65807,619,15,4,2016
CUST023736,49,Tamil Nadu,Salaried,Retail,208127,812,3,3,2023
CUST023737,59,Rajasthan,Salaried,Retail,202857,491,1,1,2011
CUST023738,54,Tamil Nadu,Salaried,Premium,203526,535,9,2,2016
CUST023739,32,Telangana,Salaried,Retail,195202,611,0,3,2020
CUST023740,22,UP,Government,Retail,131970,805,11,2,2006
CUST023741,54,Delhi,Freelancer,Retail,54530,718,1,3,2011
CUST023742,24,Rajasthan,Salaried,Retail,115223,701,11,1,2007
CUST023743,47,Gujarat,Business Owner,Mass,156843,718,10,1,2015
CUST023744,36,Punjab,Business Owner,SME,34305,666,4,0,2008
CUST023745,62,Telangana,Salaried,Retail,233224,886,0,4,2008
CUST023746,35,Karnataka,Salaried,Corporate,124533,650,7,0,2011
CUST023747,44,Rajasthan,Self-Employed,SME,38560,623,4,1,2019
CUST023748,29,Delhi,Salaried,Premium,65820,735,7,2,2021
CUST023749,57,Maharashtra,Government,Retail,70835,559,6,4,2006
CUST023750,41,Maharashtra,Salaried,Mass,175281,578,4,4,2007
CUST023751,27,Rajasthan,Business Owner,Retail,24669,623,5,3,2023
CUST023752,54,Delhi,Business Owner,SME,53486,528,16,2,2005
CUST023753,49,Gujarat,Self-Employed,SME,137571,593,6,4,2014
CUST023754,59,Delhi,Salaried,Retail,217617,651,3,4,2010
CUST023755,51,Tamil Nadu,Salaried,Retail,45341,710,6,2,2018
CUST023756,64,UP,Business Owner,Retail,192114,682,11,2,2010
CUST023757,38,Delhi,Salaried,SME,45620,644,15,3,2009
CUST023758,30,Tamil Nadu,Salaried,Retail,84563,636,9,0,2019
CUST023759,49,Punjab,Salaried,Retail,94592,710,11,4,2011
CUST023760,28,Gujarat,Salaried,Retail,70498,582,18,1,2014
CUST023761,49,Punjab,Salaried,Mass,99745,732,17,0,2015
CUST023762,38,Punjab,Self-Employed,SME,148862,706,15,2,2014
CUST023763,61,Gujarat,Salaried,Retail,47444,641,14,0,2020
CUST023764,26,Gujarat,Salaried,Mass,249594,714,3,3,2018
CUST023765,26,Punjab,Salaried,SME,231845,674,4,2,2020
CUST023766,35,Punjab,Salaried,Retail,104042,635,11,2,2022
CUST023767,27,Delhi,Salaried,SME,47482,676,14,2,2007
CUST023768,28,Rajasthan,Salaried,SME,49906,720,3,4,2008
CUST023769,38,Gujarat,Salaried,SME,234540,863,9,0,2005
CUST023770,30,Telangana,Self-Employed,Corporate,168910,662,0,1,2014
CUST023771,52,Rajasthan,Salaried,Retail,237133,631,15,4,2009
CUST023772,43,Rajasthan,Freelancer,Retail,122219,779,14,2,2018
CUST023773,30,Punjab,Freelancer,SME,109204,583,11,1,2012
CUST023774,37,West Bengal,Salaried,SME,77372,646,4,1,2008
CUST023775,57,Rajasthan,Salaried,SME,31173,799,1,3,2008
CUST023776,55,Punjab,Salaried,Retail,86677,661,18,2,2012
CUST023777,34,West Bengal,Government,Corporate,44230,667,19,2,2014
CUST023778,40,Punjab,Salaried,Retail,73976,672,19,2,2007
CUST023779,33,Telangana,Self-Employed,Retail,44709,739,15,2,2016
CUST023780,57,Gujarat,Salaried,Retail,117261,708,14,1,2023
CUST023781,31,Gujarat,Business Owner,SME,47624,682,10,4,2013
CUST023782,37,Rajasthan,Salaried,SME,170711,613,8,4,2022
CUST023783,49,Maharashtra,Self-Employed,SME,238270,790,18,2,2017
CUST023784,40,Delhi,Salaried,Corporate,128763,770,9,3,2020
CUST023785,61,Maharashtra,Salaried,Retail,47891,573,14,3,2020
CUST023786,27,Punjab,Salaried,Premium,208505,587,14,3,2022
CUST023787,25,West Bengal,Salaried,Retail,181328,692,7,1,2018
CUST023788,51,UP,Business Owner,SME,131108,618,7,1,2015
CUST023789,60,West Bengal,Self-Employed,Corporate,189549,733,17,3,2005
CUST023790,52,UP,Salaried,Retail,225717,669,5,1,2015
CUST023791,48,Tamil Nadu,Self-Employed,Mass,213241,650,18,0,2015
CUST023792,42,West Bengal,Salaried,Retail,92831,631,7,4,2019
CUST023793,58,Punjab,Government,Premium,104100,703,12,1,2016
CUST023794,30,Punjab,Salaried,Retail,90324,684,17,2,2016
CUST023795,56,West Bengal,Self-Employed,Retail,149327,592,16,0,2008
CUST023796,63,Punjab,Salaried,Premium,151552,565,10,3,2013
CUST023797,42,Punjab,Salaried,Corporate,44960,768,10,4,2013
CUST023798,38,Delhi,Government,Retail,224622,785,16,2,2019
CUST023799,45,Delhi,Salaried,Corporate,102848,725,3,4,2017
CUST023800,52,Rajasthan,Business Owner,Retail,100134,742,12,3,2015
CUST023801,27,Delhi,Business Owner,Mass,143256,774,8,0,2017
CUST023802,56,Maharashtra,Salaried,SME,244842,732,13,1,2019
CUST023803,58,Maharashtra,Business Owner,Retail,157080,681,16,1,2021
CUST023804,34,Maharashtra,Self-Employed,Retail,177237,686,11,1,2013
CUST023805,46,Telangana,Salaried,SME,118524,572,17,1,2014
CUST023806,53,Gujarat,Self-Employed,SME,54301,686,10,3,2014
CUST023807,22,West Bengal,Self-Employed,Mass,195480,777,16,3,2019
CUST023808,56,Karnataka,Business Owner,SME,16170,486,10,4,2016
CUST023809,40,Gujarat,Salaried,Retail,192985,754,7,1,2005
CUST023810,33,Delhi,Government,Corporate,55277,595,0,3,2011
CUST023811,61,UP,Business Owner,Premium,34315,618,16,1,2022
CUST023812,61,UP,Self-Employed,Corporate,214111,677,6,3,2018
CUST023813,64,Tamil Nadu,Business Owner,Corporate,241817,798,10,0,2005
CUST023814,41,Delhi,Business Owner,Corporate,119526,688,9,3,2019
CUST023815,54,Punjab,Salaried,Retail,103101,627,7,3,2017
CUST023816,50,Rajasthan,Salaried,Premium,216153,827,7,4,2008
CUST023817,37,Tamil Nadu,Government,SME,195609,670,17,4,2018
CUST023818,35,Gujarat,Freelancer,Retail,115624,592,17,4,2010
CUST023819,28,Tamil Nadu,Government,Corporate,171623,676,12,1,2009
CUST023820,27,Delhi,Salaried,Premium,50799,740,6,4,2020
CUST023821,42,Telangana,Business Owner,Premium,118219,668,9,4,2007
CUST023822,57,Maharashtra,Freelancer,Retail,166364,538,3,1,2021
CUST023823,43,Rajasthan,Salaried,Retail,127983,513,0,1,2012
CUST023824,61,Maharashtra,Freelancer,Retail,154054,647,19,1,2016
CUST023825,40,Gujarat,Salaried,SME,209781,900,1,3,2023
CUST023826,46,UP,Salaried,SME,158231,706,17,4,2014
CUST023827,24,Maharashtra,Salaried,SME,102840,807,14,3,2009
CUST023828,57,Punjab,Salaried,Retail,60773,600,2,3,2012
CUST023829,55,West Bengal,Self-Employed,Retail,117578,650,11,2,2011
CUST023830,32,West Bengal,Freelancer,Retail,204822,581,5,1,2023
CUST023831,63,Gujarat,Salaried,Corporate,15489,722,17,2,2023
CUST023832,48,Tamil Nadu,Self-Employed,SME,24749,778,0,1,2011
CUST023833,63,UP,Salaried,Retail,171114,483,10,3,2011
CUST023834,23,Gujarat,Salaried,Corporate,50391,535,12,1,2016
CUST023835,27,Maharashtra,Freelancer,Mass,146816,542,1,0,2023
CUST023836,23,UP,Government,Retail,57474,731,0,2,2009
CUST023837,63,Gujarat,Salaried,Corporate,31697,632,0,3,2011
CUST023838,38,UP,Business Owner,Corporate,163761,764,4,4,2015
CUST023839,61,Rajasthan,Salaried,SME,225082,633,4,4,2022
CUST023840,35,Punjab,Salaried,Retail,141795,688,5,4,2009
CUST023841,31,West Bengal,Salaried,Retail,81561,815,0,4,2019
CUST023842,54,Telangana,Salaried,Retail,249789,590,17,1,2018
CUST023843,63,UP,Self-Employed,SME,150747,699,17,3,2020
CUST023844,33,Tamil Nadu,Freelancer,SME,126147,651,3,1,2011
CUST023845,53,Gujarat,Business Owner,SME,167113,716,9,0,2005
CUST023846,45,Maharashtra,Business Owner,Corporate,235755,657,18,0,2022
CUST023847,35,West Bengal,Salaried,Retail,116742,802,9,2,2016
CUST023848,26,Telangana,Salaried,Retail,174162,631,15,1,2015
CUST023849,26,West Bengal,Salaried,Retail,103728,544,14,1,2020
CUST023850,53,Maharashtra,Self-Employed,Retail,173484,841,15,1,2005
CUST023851,54,West Bengal,Business Owner,Retail,170974,636,3,3,2014
CUST023852,25,West Bengal,Salaried,SME,192977,673,5,4,2017
CUST023853,51,Rajasthan,Salaried,Premium,100931,757,15,1,2006
CUST023854,62,Delhi,Salaried,Retail,201297,725,18,0,2018
CUST023855,38,Maharashtra,Freelancer,Retail,172670,732,9,3,2015
CUST023856,24,Maharashtra,Salaried,Premium,182920,633,8,1,2014
CUST023857,34,Rajasthan,Government,Retail,241700,726,19,2,2022
CUST023858,57,West Bengal,Salaried,SME,25511,710,6,4,2008
CUST023859,39,UP,Self-Employed,Premium,85367,660,16,4,2009
CUST023860,44,Delhi,Salaried,SME,237003,711,2,1,2020
CUST023861,56,Tamil Nadu,Salaried,Mass,162273,604,19,3,2010
CUST023862,54,Rajasthan,Freelancer,Retail,244609,790,1,0,2011
CUST023863,57,Telangana,Government,Mass,19311,854,13,1,2012
CUST023864,38,Delhi,Business Owner,Corporate,100537,560,15,3,2012
CUST023865,60,Punjab,Business Owner,Retail,106857,675,12,0,2016
CUST023866,55,Delhi,Freelancer,SME,119812,610,7,0,2005
CUST023867,33,West Bengal,Salaried,SME,189808,527,3,2,2014
CUST023868,26,UP,Business Owner,Mass,48318,666,13,4,2015
CUST023869,61,Rajasthan,Self-Employed,SME,240742,646,12,0,2019
CUST023870,48,Delhi,Salaried,Retail,99611,748,2,3,2018
CUST023871,61,Karnataka,Salaried,Retail,101804,784,5,4,2016
CUST023872,34,Rajasthan,Salaried,SME,195255,659,7,3,2017
CUST023873,47,Tamil Nadu,Self-Employed,Mass,35184,813,4,3,2016
CUST023874,35,Telangana,Self-Employed,SME,179609,659,19,2,2015
CUST023875,53,Delhi,Salaried,Corporate,93664,701,13,1,2013
CUST023876,32,Maharashtra,Self-Employed,Mass,239289,742,11,2,2017
CUST023877,59,Telangana,Salaried,Corporate,129362,765,8,3,2013
CUST023878,37,Rajasthan,Salaried,SME,233831,755,17,1,2005
CUST023879,43,Gujarat,Freelancer,Retail,207046,633,6,0,2005
CUST023880,37,Maharashtra,Salaried,Retail,160942,774,17,3,2009
CUST023881,34,Punjab,Self-Employed,Premium,66500,777,10,3,2011
CUST023882,33,Delhi,Self-Employed,SME,203380,709,5,3,2009
CUST023883,39,Karnataka,Salaried,Premium,121927,696,10,0,2013
CUST023884,50,Delhi,Salaried,Retail,175082,695,12,0,2016
CUST023885,39,UP,Salaried,SME,37130,795,6,3,2022
CUST023886,23,Punjab,Salaried,Retail,131171,628,16,3,2009
CUST023887,23,Delhi,Salaried,Retail,112782,609,11,0,2007
CUST023888,24,Karnataka,Salaried,Premium,75670,610,8,1,2015
CUST023889,50,UP,Salaried,Premium,75163,689,0,0,2019
CUST023890,29,Karnataka,Salaried,Premium,119927,629,15,2,2019
CUST023891,32,Rajasthan,Self-Employed,SME,143275,662,9,0,2017
CUST023892,33,Rajasthan,Self-Employed,Mass,61425,687,3,2,2019
CUST023893,53,Karnataka,Freelancer,Retail,71639,821,2,2,2012
CUST023894,25,Punjab,Salaried,Mass,181064,545,3,3,2022
CUST023895,30,Punjab,Salaried,Corporate,91349,588,12,1,2023
CUST023896,45,Karnataka,Self-Employed,Corporate,124157,759,19,1,2007
CUST023897,37,Rajasthan,Government,Premium,67820,848,8,4,2014
CUST023898,38,Karnataka,Salaried,SME,147999,742,6,0,2012
CUST023899,43,Tamil Nadu,Salaried,SME,81337,595,15,1,2010
CUST023900,28,Gujarat,Salaried,Retail,116958,735,15,4,2006
CUST023901,31,West Bengal,Salaried,Retail,34261,733,1,3,2008
CUST023902,50,Maharashtra,Salaried,SME,116475,757,6,2,2014
CUST023903,57,Rajasthan,Salaried,Corporate,48350,723,5,0,2013
CUST023904,45,Karnataka,Self-Employed,Retail,32160,748,8,1,2016
CUST023905,35,West Bengal,Salaried,Mass,129496,760,2,2,2022
CUST023906,35,Punjab,Business Owner,Retail,174370,723,7,3,2021
CUST023907,46,Karnataka,Business Owner,Mass,153705,763,9,0,2007
CUST023908,43,UP,Self-Employed,SME,78430,662,13,0,2012
CUST023909,44,Punjab,Business Owner,Retail,16601,640,5,3,2015
CUST023910,53,Gujarat,Salaried,Retail,129628,541,18,4,2012
CUST023911,47,Karnataka,Salaried,Corporate,67271,746,14,0,2010
CUST023912,48,Karnataka,Business Owner,Premium,161206,453,11,3,2017
CUST023913,33,Tamil Nadu,Business Owner,Retail,205631,731,1,1,2005
CUST023914,40,Gujarat,Business Owner,Mass,25587,570,8,0,2006
CUST023915,40,Gujarat,Salaried,Retail,237291,573,18,1,2012
CUST023916,55,Rajasthan,Salaried,SME,15995,618,16,1,2019
CUST023917,53,Punjab,Salaried,SME,177437,754,3,0,2012
CUST023918,50,Telangana,Salaried,Premium,229401,727,4,2,2011
CUST023919,42,Gujarat,Business Owner,SME,56070,697,1,4,2014
CUST023920,56,Delhi,Salaried,Retail,108117,688,15,0,2015
CUST023921,63,Gujarat,Salaried,SME,128341,660,11,4,2020
CUST023922,26,West Bengal,Salaried,Mass,100189,549,9,4,2014
CUST023923,33,Karnataka,Self-Employed,Retail,76326,693,16,1,2017
CUST023924,28,West Bengal,Freelancer,Corporate,226393,675,7,4,2018
CUST023925,62,Maharashtra,Salaried,Retail,223997,614,2,2,2014
CUST023926,23,Telangana,Freelancer,Retail,172550,810,4,3,2012
CUST023927,46,Maharashtra,Business Owner,Mass,116792,741,7,0,2014
CUST023928,31,West Bengal,Business Owner,Premium,191415,617,12,1,2017
CUST023929,59,Telangana,Salaried,Mass,216341,785,4,0,2017
CUST023930,27,Punjab,Salaried,Retail,244347,806,16,3,2009
CUST023931,48,Maharashtra,Self-Employed,SME,157275,649,13,0,2012
CUST023932,56,UP,Salaried,Corporate,151464,727,3,0,2009
CUST023933,31,Gujarat,Business Owner,SME,79435,698,13,1,2021
CUST023934,30,West Bengal,Salaried,Retail,227942,530,11,1,2018
CUST023935,41,Maharashtra,Salaried,SME,240780,661,18,1,2019
CUST023936,58,Rajasthan,Business Owner,Retail,239166,752,15,1,2021
CUST023937,56,Rajasthan,Salaried,Retail,21475,692,14,1,2010
CUST023938,58,UP,Business Owner,Mass,112030,762,8,0,2007
CUST023939,61,Delhi,Business Owner,Retail,201110,704,7,1,2017
CUST023940,29,Telangana,Salaried,Retail,54875,650,4,3,2018
CUST023941,52,Punjab,Salaried,SME,125756,809,3,3,2010
CUST023942,64,Gujarat,Freelancer,Retail,144490,643,12,0,2016
CUST023943,37,Telangana,Business Owner,Premium,92870,670,10,3,2022
CUST023944,49,Gujarat,Self-Employed,SME,238607,804,8,3,2005
CUST023945,27,Maharashtra,Freelancer,Retail,242841,897,18,1,2017
CUST023946,53,Delhi,Salaried,SME,84814,756,8,3,2019
CUST023947,49,Karnataka,Salaried,Corporate,203127,669,15,3,2022
CUST023948,32,West Bengal,Salaried,SME,216952,643,19,4,2012
CUST023949,63,Punjab,Self-Employed,SME,19862,584,0,1,2023
CUST023950,44,UP,Government,Retail,97362,802,7,2,2005
CUST023951,51,Delhi,Freelancer,SME,164633,777,0,0,2007
CUST023952,30,Punjab,Salaried,Corporate,231973,634,15,0,2022
CUST023953,49,Maharashtra,Salaried,Premium,67846,642,12,2,2019
CUST023954,45,Maharashtra,Freelancer,Retail,101929,593,0,1,2017
CUST023955,49,Tamil Nadu,Freelancer,Premium,196755,602,4,4,2022
CUST023956,45,UP,Salaried,Corporate,119353,648,3,1,2020
CUST023957,36,Tamil Nadu,Freelancer,Corporate,236091,685,12,2,2023
CUST023958,60,Karnataka,Salaried,SME,101898,828,2,2,2016
CUST023959,54,Punjab,Salaried,SME,27392,625,10,2,2013
CUST023960,55,Rajasthan,Government,SME,152831,823,0,3,2006
CUST023961,43,UP,Salaried,SME,81614,705,7,2,2018
CUST023962,50,Gujarat,Salaried,SME,54219,514,1,4,2005
CUST023963,55,Delhi,Government,SME,33083,772,7,2,2021
CUST023964,63,Tamil Nadu,Salaried,SME,104231,553,2,4,2010
CUST023965,31,Punjab,Self-Employed,Corporate,153840,863,18,2,2015
CUST023966,51,Rajasthan,Government,Retail,82496,736,14,4,2019
CUST023967,32,Delhi,Government,Corporate,125263,812,2,1,2022
CUST023968,55,UP,Salaried,Mass,139447,606,9,2,2007
CUST023969,42,Gujarat,Self-Employed,Retail,92533,639,17,1,2016
CUST023970,34,West Bengal,Salaried,Mass,230337,687,15,1,2009
CUST023971,46,Gujarat,Salaried,SME,90541,670,11,2,2010
CUST023972,42,Karnataka,Government,Mass,27507,654,5,1,2019
CUST023973,22,Delhi,Salaried,SME,131772,506,15,1,2009
CUST023974,26,Karnataka,Salaried,Corporate,158723,742,16,1,2006
CUST023975,43,Delhi,Self-Employed,SME,171934,711,3,4,2018
CUST023976,28,Delhi,Salaried,Corporate,107910,820,19,4,2014
CUST023977,34,Delhi,Government,Corporate,109473,602,11,4,2007
CUST023978,44,Delhi,Self-Employed,Mass,125507,661,19,3,2010
CUST023979,42,Rajasthan,Salaried,Retail,220473,709,10,4,2023
CUST023980,27,Gujarat,Salaried,Mass,241455,666,14,3,2019
CUST023981,41,UP,Freelancer,Retail,231203,628,14,0,2007
CUST023982,33,Gujarat,Freelancer,Corporate,111174,658,11,0,2020
CUST023983,61,Maharashtra,Government,SME,145881,756,7,1,2015
CUST023984,30,Rajasthan,Salaried,Retail,29407,738,18,1,2021
CUST023985,49,Karnataka,Freelancer,Retail,187840,773,13,4,2008
CUST023986,32,Punjab,Salaried,SME,175721,608,16,2,2014
CUST023987,53,Punjab,Self-Employed,Retail,189302,708,14,3,2010
CUST023988,32,Delhi,Self-Employed,Mass,187650,606,3,1,2014
CUST023989,45,Telangana,Self-Employed,Retail,33963,776,3,4,2015
CUST023990,36,Tamil Nadu,Self-Employed,SME,52779,840,4,1,2014
CUST023991,62,Tamil Nadu,Salaried,Retail,25352,684,2,1,2023
CUST023992,56,UP,Salaried,SME,154333,572,3,2,2008
CUST023993,38,Punjab,Government,Retail,27610,612,6,4,2022
CUST023994,46,Rajasthan,Self-Employed,Premium,242613,557,3,2,2008
CUST023995,56,Karnataka,Government,Retail,98479,645,10,0,2011
CUST023996,40,UP,Self-Employed,SME,76494,729,13,0,2018
CUST023997,62,Maharashtra,Salaried,Retail,38727,644,4,2,2010
CUST023998,52,West Bengal,Salaried,Retail,145893,538,8,2,2013
CUST023999,38,West Bengal,Business Owner,Retail,101704,741,9,4,2009
CUST024000,44,Delhi,Salaried,Retail,71766,559,16,4,2023
CUST024001,22,West Bengal,Salaried,SME,224052,818,15,0,2018
CUST024002,31,West Bengal,Salaried,Premium,92980,675,12,0,2020
CUST024003,29,UP,Salaried,Retail,248289,692,5,2,2006
CUST024004,63,Telangana,Salaried,Retail,174868,793,3,4,2006
CUST024005,47,Punjab,Salaried,Retail,242049,837,7,0,2009
CUST024006,55,Punjab,Business Owner,Premium,15104,549,9,3,2014
CUST024007,40,UP,Government,Retail,159294,473,18,3,2016
CUST024008,35,Karnataka,Government,Corporate,17208,706,15,4,2015
CUST024009,29,Rajasthan,Freelancer,SME,17631,785,16,0,2010
CUST024010,22,Tamil Nadu,Salaried,SME,154113,659,9,0,2019
CUST024011,46,Maharashtra,Salaried,SME,72868,801,14,3,2009
CUST024012,45,West Bengal,Salaried,Mass,38543,802,2,3,2014
CUST024013,41,Karnataka,Self-Employed,Retail,225287,897,7,0,2018
CUST024014,51,Tamil Nadu,Business Owner,Corporate,18466,712,2,3,2017
CUST024015,26,Karnataka,Self-Employed,Retail,135591,489,5,0,2022
CUST024016,24,Telangana,Salaried,Retail,113903,646,11,0,2017
CUST024017,53,Punjab,Freelancer,Corporate,198712,782,6,0,2009
CUST024018,38,Maharashtra,Self-Employed,SME,239953,779,12,0,2009
CUST024019,63,Punjab,Salaried,SME,32136,611,14,3,2021
CUST024020,26,West Bengal,Self-Employed,Corporate,229825,693,11,4,2015
CUST024021,32,Punjab,Salaried,Corporate,143321,656,19,4,2008
CUST024022,59,Rajasthan,Salaried,Retail,191120,601,15,2,2019
CUST024023,25,Karnataka,Self-Employed,Corporate,45129,739,0,1,2008
CUST024024,60,UP,Business Owner,Retail,101297,627,16,3,2005
CUST024025,40,Delhi,Salaried,SME,156883,657,6,2,2023
CUST024026,60,Punjab,Self-Employed,SME,249588,577,0,1,2012
CUST024027,44,Punjab,Business Owner,Retail,58262,834,6,2,2020
CUST024028,38,UP,Freelancer,SME,214563,725,14,4,2016
CUST024029,34,Gujarat,Salaried,SME,109594,702,2,4,2011
CUST024030,48,Telangana,Salaried,Retail,69929,655,0,2,2007
CUST024031,22,Delhi,Salaried,SME,138573,653,16,0,2010
CUST024032,23,Gujarat,Freelancer,Retail,239359,799,10,3,2019
CUST024033,39,Telangana,Salaried,SME,169801,492,11,3,2010
CUST024034,57,Gujarat,Business Owner,SME,163701,766,7,0,2009
CUST024035,54,Tamil Nadu,Salaried,Retail,70910,636,13,4,2011
CUST024036,57,Rajasthan,Salaried,Retail,221185,681,0,1,2021
CUST024037,23,Delhi,Self-Employed,Premium,181114,824,12,0,2010
CUST024038,25,Maharashtra,Salaried,Retail,23944,861,16,1,2011
CUST024039,37,Delhi,Business Owner,SME,164320,787,9,0,2017
CUST024040,25,Tamil Nadu,Salaried,Retail,85765,635,16,4,2011
CUST024041,30,Maharashtra,Self-Employed,SME,57760,617,2,3,2005
CUST024042,42,UP,Salaried,Corporate,153537,887,2,0,2014
CUST024043,44,Maharashtra,Salaried,Mass,57678,556,10,2,2020
CUST024044,23,Gujarat,Salaried,SME,186304,603,5,4,2022
CUST024045,24,Rajasthan,Salaried,Retail,191369,713,14,0,2005
CUST024046,44,UP,Salaried,Retail,42711,799,19,4,2018
CUST024047,47,UP,Salaried,Retail,236360,637,15,1,2009
CUST024048,28,Rajasthan,Business Owner,SME,19307,631,9,3,2009
CUST024049,57,Telangana,Salaried,SME,238056,597,6,1,2010
CUST024050,54,Telangana,Business Owner,Retail,94983,704,7,3,2013
CUST024051,57,UP,Freelancer,Corporate,192483,648,13,4,2008
CUST024052,25,Delhi,Self-Employed,Corporate,17433,572,5,4,2013
CUST024053,44,Karnataka,Self-Employed,Retail,61622,802,12,1,2023
CUST024054,46,Telangana,Self-Employed,Retail,233062,799,19,4,2016
CUST024055,62,Rajasthan,Self-Employed,Retail,122319,784,15,4,2006
CUST024056,47,West Bengal,Self-Employed,Retail,127390,598,14,1,2010
CUST024057,49,Rajasthan,Self-Employed,Retail,176852,805,12,0,2011
CUST024058,49,Gujarat,Salaried,SME,32575,647,17,2,2017
CUST024059,42,UP,Freelancer,Corporate,152588,680,16,1,2005
CUST024060,31,Telangana,Business Owner,Corporate,246727,696,0,2,2011
CUST024061,48,Punjab,Salaried,SME,183596,750,4,1,2005
CUST024062,36,Delhi,Salaried,SME,228363,688,14,2,2015
CUST024063,38,Telangana,Salaried,Retail,41956,695,11,1,2020
CUST024064,60,Tamil Nadu,Salaried,Corporate,104136,619,6,0,2021
CUST024065,56,Gujarat,Government,SME,199178,685,19,0,2022
CUST024066,26,Gujarat,Salaried,Retail,199681,616,7,2,2016
CUST024067,37,Maharashtra,Business Owner,Retail,31513,656,19,0,2014
CUST024068,44,Punjab,Salaried,Corporate,125407,828,7,3,2005
CUST024069,60,Gujarat,Self-Employed,Retail,21675,702,12,3,2023
CUST024070,30,Punjab,Salaried,Premium,178986,740,6,2,2006
CUST024071,54,UP,Freelancer,Corporate,21012,701,4,2,2021
CUST024072,56,Rajasthan,Government,Retail,127765,822,10,1,2021
CUST024073,61,Rajasthan,Self-Employed,Mass,156400,477,12,3,2022
CUST024074,45,Karnataka,Salaried,Mass,18056,689,3,0,2006
CUST024075,45,UP,Salaried,Retail,110901,713,4,1,2007
CUST024076,45,UP,Salaried,Retail,132523,722,6,2,2010
CUST024077,40,Punjab,Self-Employed,Retail,30646,641,6,4,2023
CUST024078,60,West Bengal,Self-Employed,Mass,145033,639,0,4,2006
CUST024079,46,Telangana,Salaried,Corporate,51054,738,14,1,2006
CUST024080,52,UP,Salaried,Mass,56328,900,13,3,2011
CUST024081,59,Telangana,Self-Employed,Retail,123260,633,3,2,2016
CUST024082,46,Karnataka,Salaried,Premium,234522,782,2,4,2012
CUST024083,48,Telangana,Salaried,Retail,36362,583,14,1,2012
CUST024084,53,Delhi,Business Owner,Mass,40045,443,19,3,2022
CUST024085,32,Delhi,Business Owner,Retail,210722,599,8,4,2013
CUST024086,26,West Bengal,Self-Employed,SME,106906,706,14,0,2015
CUST024087,54,Rajasthan,Business Owner,Premium,182852,745,9,4,2023
CUST024088,40,West Bengal,Self-Employed,Premium,146386,587,15,0,2009
CUST024089,64,Gujarat,Salaried,Premium,107215,682,15,3,2008
CUST024090,37,Tamil Nadu,Salaried,Retail,234504,617,17,4,2016
CUST024091,56,Rajasthan,Salaried,Corporate,166271,561,14,3,2013
CUST024092,32,UP,Freelancer,Retail,207566,557,8,2,2020
CUST024093,32,West Bengal,Salaried,SME,187954,750,6,3,2021
CUST024094,31,Maharashtra,Salaried,Premium,242200,547,13,0,2017
CUST024095,55,Tamil Nadu,Salaried,SME,57182,758,10,0,2021
CUST024096,26,Tamil Nadu,Salaried,Retail,141084,792,4,0,2019
CUST024097,44,Punjab,Self-Employed,Retail,77163,520,14,2,2005
CUST024098,46,Karnataka,Salaried,Premium,194633,760,11,2,2006
CUST024099,50,Tamil Nadu,Salaried,Retail,38811,636,9,3,2017
CUST024100,61,UP,Government,Premium,31717,620,12,1,2014
CUST024101,34,Maharashtra,Self-Employed,Retail,65153,664,11,0,2011
CUST024102,53,Delhi,Salaried,Retail,148160,664,13,0,2005
CUST024103,55,West Bengal,Self-Employed,Corporate,244638,675,10,3,2013
CUST024104,33,UP,Salaried,Retail,248959,570,18,4,2005
CUST024105,45,West Bengal,Business Owner,Premium,227896,740,1,0,2015
CUST024106,61,Maharashtra,Business Owner,Retail,25427,799,18,4,2019
CUST024107,42,West Bengal,Self-Employed,Retail,150072,678,3,2,2022
CUST024108,50,Telangana,Salaried,Premium,213765,697,0,1,2013
CUST024109,44,Maharashtra,Salaried,Retail,187955,662,5,4,2005
CUST024110,54,Maharashtra,Salaried,SME,24616,663,13,1,2014
CUST024111,29,Delhi,Self-Employed,Retail,172359,685,17,1,2010
CUST024112,63,Telangana,Self-Employed,SME,140556,654,5,0,2016
CUST024113,34,Tamil Nadu,Salaried,SME,17014,869,9,2,2012
CUST024114,26,Tamil Nadu,Self-Employed,SME,18467,710,15,3,2016
CUST024115,62,Telangana,Salaried,Retail,65393,716,15,2,2010
CUST024116,31,UP,Salaried,Corporate,24970,611,17,2,2006
CUST024117,35,Maharashtra,Business Owner,Retail,239770,798,5,2,2019
CUST024118,45,Delhi,Salaried,Retail,77145,663,7,3,2023
CUST024119,32,Rajasthan,Salaried,SME,189927,574,9,2,2015
CUST024120,24,Rajasthan,Self-Employed,Retail,165707,630,6,2,2015
CUST024121,50,Telangana,Business Owner,Retail,63843,830,8,2,2012
CUST024122,51,Telangana,Salaried,Retail,32724,713,0,2,2023
CUST024123,58,Rajasthan,Salaried,SME,229142,637,12,4,2023
CUST024124,28,Delhi,Salaried,Mass,87845,576,18,4,2009
CUST024125,38,Delhi,Salaried,Retail,128480,891,19,0,2010
